ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
ACC11846AD4C74F3,classic_bike,2026-01-30 00:42:24.371000 UTC,2026-01-30 00:48:50.008000 UTC,Mango Ave & North Ave,CHI01872,Pine Ave & Division St,CHI01926,41.90958,-87.7691175,41.9019,-87.76389,casual
ACD2E0F4102033E9,classic_bike,2026-01-04 00:30:33.184000 UTC,2026-01-04 00:36:42.105000 UTC,Mango Ave & North Ave,CHI01872,Pine Ave & Division St,CHI01926,41.90958,-87.7691175,41.9019,-87.76389,casual
767015EE0B43757A,electric_bike,2026-01-16 00:28:02.463000 UTC,2026-01-16 00:32:01.355000 UTC,Mango Ave & North Ave,CHI01872,Pine Ave & Division St,CHI01926,41.90958,-87.7691175,41.9019,-87.76389,casual
74AF26EDB1E03C6F,electric_bike,2026-01-01 00:29:18.985000 UTC,2026-01-01 00:34:11.430000 UTC,Menard Ave & North Ave,CHI00910,Pine Ave & Division St,CHI01926,41.9097167,-87.7702037,41.9019,-87.76389,casual
B7517FEE28772189,electric_bike,2026-01-11 01:16:35.338000 UTC,2026-01-11 01:20:30.611000 UTC,Menard Ave & North Ave,CHI00910,Pine Ave & Division St,CHI01926,41.9097167,-87.7702037,41.9019,-87.76389,casual
3BD63F6E767D0125,electric_bike,2026-01-10 00:44:39.845000 UTC,2026-01-10 00:48:58.157000 UTC,Menard Ave & North Ave,CHI00910,Pine Ave & Division St,CHI01926,41.9097167,-87.7702037,41.9019,-87.76389,casual
7D08E9F5A83EA055,electric_bike,2026-01-11 17:18:24.999000 UTC,2026-01-11 17:33:01.618000 UTC,Menard Ave & Lawrence Ave,CHI01910,Public Rack - Lotus Ave & Lawrence Ave,CHI01584,41.96788,-87.77274,41.9676535,-87.7636298,casual
3F3A419117E74830,electric_bike,2026-01-11 17:17:59.366000 UTC,2026-01-11 17:36:22.059000 UTC,Menard Ave & Lawrence Ave,CHI01910,Public Rack - Lotus Ave & Lawrence Ave,CHI01584,41.96788,-87.77274,41.9676535,-87.7636298,casual
ABC21A0D294430F6,classic_bike,2026-01-09 11:43:56.413000 UTC,2026-01-09 12:02:35.066000 UTC,Mayfield Ave & Roosevelt Rd,CHI01904,Central Ave & Madison St,CHI00595,41.86569,-87.77176,41.880121,-87.763238,member
D6D4302B5E3EF452,classic_bike,2026-01-31 15:04:53.212000 UTC,2026-01-31 15:35:46.012000 UTC,Central Ave & Madison St,CHI00595,Central Ave & Madison St,CHI00595,41.880121,-87.763238,41.880121,-87.763238,member
ECD3E16E326EC167,classic_bike,2026-01-08 11:48:18.878000 UTC,2026-01-08 11:51:55.581000 UTC,Austin Blvd & Madison St,CHI00596,Central Ave & Madison St,CHI00595,41.880281,-87.774453,41.880121,-87.763238,member
7CF555ECEB500311,classic_bike,2026-01-18 11:49:28.160000 UTC,2026-01-18 11:56:18.226000 UTC,Austin Blvd & Madison St,CHI00596,Central Ave & Madison St,CHI00595,41.880281,-87.774453,41.880121,-87.763238,member
7A39804D8E2ED198,classic_bike,2026-01-17 17:13:25.296000 UTC,2026-01-17 17:26:51.673000 UTC,Austin Blvd & Madison St,CHI00596,Central Ave & Madison St,CHI00595,41.880281,-87.774453,41.880121,-87.763238,casual
440C786917F76002,classic_bike,2026-01-22 11:47:39.491000 UTC,2026-01-22 11:51:58.481000 UTC,Austin Blvd & Madison St,CHI00596,Central Ave & Madison St,CHI00595,41.880281,-87.774453,41.880121,-87.763238,member
88CF32D778E0ABE7,electric_bike,2026-01-05 17:53:00.161000 UTC,2026-01-05 18:03:28.786000 UTC,Kilbourn Ave & Milwaukee Ave,CHI00694,Long & Irving Park,CHI00916,41.9489235,-87.7400354,41.953038,-87.7621632,casual
11D8B0D03613D4D5,electric_bike,2026-01-21 17:32:03.525000 UTC,2026-01-21 17:45:16.068000 UTC,,,Long & Irving Park,CHI00916,41.95,-87.73,41.953038,-87.7621632,member
3AD20867DD7CCF40,electric_bike,2026-01-07 18:24:53.270000 UTC,2026-01-07 18:29:13.053000 UTC,,,Long & Irving Park,CHI00916,41.95,-87.75,41.953038,-87.7621632,member
2EDAEBB8070DF821,electric_bike,2026-01-12 18:26:35.775000 UTC,2026-01-12 18:36:42.270000 UTC,,,Long & Irving Park,CHI00916,41.95,-87.73,41.953038,-87.7621632,member
98C863B41DAFCA93,electric_bike,2026-01-13 17:40:25.892000 UTC,2026-01-13 17:48:09.409000 UTC,,,Long & Irving Park,CHI00916,41.95,-87.74,41.953038,-87.7621632,member
BEE3C5511490F8E3,electric_bike,2026-01-05 13:00:29.277000 UTC,2026-01-05 13:00:48.091000 UTC,Long & Irving Park,CHI00916,Long & Irving Park,CHI00916,41.953038,-87.7621632,41.953038,-87.7621632,member
3FFFE68E1FB9AA9E,electric_bike,2026-01-12 13:06:36.376000 UTC,2026-01-12 13:22:17.575000 UTC,Long & Irving Park,CHI00916,Long & Irving Park,CHI00916,41.953038,-87.7621632,41.953038,-87.7621632,member
86E2A9BA73196287,electric_bike,2026-01-12 13:07:15.824000 UTC,2026-01-12 13:07:44.281000 UTC,Long & Irving Park,CHI00916,Long & Irving Park,CHI00916,41.953051448,-87.762144089,41.953038,-87.7621632,casual
769B4E43D61B183F,electric_bike,2026-01-20 13:52:25.580000 UTC,2026-01-20 14:20:04.500000 UTC,Harlem Ave & Irving Park Rd,CHI01843,Long & Irving Park,CHI00916,41.95326,-87.80714,41.953038,-87.7621632,member
0DA68E264483E8CD,electric_bike,2026-01-08 16:54:19.972000 UTC,2026-01-08 17:05:01.205000 UTC,Avondale Ave & Irving Park Rd,CHI00215,Long & Irving Park,CHI00916,41.953393,-87.732002,41.953038,-87.7621632,member
51D836CF1601ACC2,electric_bike,2026-01-05 17:24:50.878000 UTC,2026-01-05 17:36:21.638000 UTC,Avondale Ave & Irving Park Rd,CHI00215,Long & Irving Park,CHI00916,41.953393,-87.732002,41.953038,-87.7621632,member
C75482C91893B056,electric_bike,2026-01-06 16:52:09.117000 UTC,2026-01-06 17:03:41.550000 UTC,Avondale Ave & Irving Park Rd,CHI00215,Long & Irving Park,CHI00916,41.953393,-87.732002,41.953038,-87.7621632,member
C80837A185E882A6,electric_bike,2026-01-09 15:57:57.085000 UTC,2026-01-09 16:09:41.510000 UTC,Avondale Ave & Irving Park Rd,CHI00215,Long & Irving Park,CHI00916,41.953393,-87.732002,41.953038,-87.7621632,member
ECD121FBA5CEC529,electric_bike,2026-01-20 17:40:28.169000 UTC,2026-01-20 17:44:30.722000 UTC,Milwaukee Ave & Cuyler Ave,CHI00692,Long & Irving Park,CHI00916,41.954468,-87.749594,41.953038,-87.7621632,member
1A5D86EFF84DF702,classic_bike,2026-01-13 07:58:17.087000 UTC,2026-01-13 08:09:50.985000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Lynch Ave & Elston Ave,CHI02000,41.96861,-87.76108,41.98096,-87.76149,casual
2D83EAD18EA11934,electric_bike,2026-01-09 16:11:07.934000 UTC,2026-01-09 16:36:22.348000 UTC,Western Ave & Gunnison St,CHI02148,Lynch Ave & Elston Ave,CHI02000,41.96966,-87.6895259,41.98096,-87.76149,member
1B39ACE8FF7DB091,electric_bike,2026-01-10 16:40:58.326000 UTC,2026-01-10 16:46:26.416000 UTC,Austin Ave & Milwaukee Ave,CHI01995,Lynch Ave & Elston Ave,CHI02000,41.98736,-87.77805,41.98096,-87.76149,member
DECC5D6292699BB9,classic_bike,2026-01-06 17:39:16.616000 UTC,2026-01-06 17:52:59.553000 UTC,Edgebrook Metra,CHI02027,Lynch Ave & Elston Ave,CHI02000,41.99751,-87.76539,41.98096,-87.76149,casual
08BDA32FA819FC45,classic_bike,2026-01-13 15:15:54.085000 UTC,2026-01-13 15:28:18.987000 UTC,Narragansett Ave & Wrightwood Ave,CHI00812,Long Ave & Diversey Ave,CHI01932,41.92729,-87.78523,41.93104,-87.76124,member
3DD9B6FCBA71C48D,electric_bike,2026-01-18 16:15:07.329000 UTC,2026-01-18 17:04:43.498000 UTC,Lockwood Ave & Wrightwood Ave,CHI00813,Long Ave & Diversey Ave,CHI01932,41.927766,-87.758544,41.93104,-87.76124,member
16AD0C24A01C99BE,electric_bike,2026-01-10 23:37:47.336000 UTC,2026-01-10 23:51:39.563000 UTC,Long Ave & Diversey Ave,CHI01932,Long Ave & Diversey Ave,CHI01932,41.93104,-87.76124,41.93104,-87.76124,casual
30E1A603321A022A,electric_bike,2026-01-18 15:49:50.983000 UTC,2026-01-18 16:08:49.251000 UTC,Long Ave & Diversey Ave,CHI01932,Long Ave & Diversey Ave,CHI01932,41.93104,-87.76124,41.93104,-87.76124,member
FAF2700B70345C54,classic_bike,2026-01-10 00:29:46.539000 UTC,2026-01-10 04:24:58.055000 UTC,Pulaski Rd & Eddy St,CHI00538,Long Ave & Diversey Ave,CHI01932,41.946264,-87.731023,41.93104,-87.76124,casual
6BA220F0DBE8AD55,electric_bike,2026-01-05 13:01:19.100000 UTC,2026-01-05 13:10:14.805000 UTC,Long & Irving Park,CHI00916,Long Ave & Diversey Ave,CHI01932,41.953038,-87.7621632,41.93104,-87.76124,member
D4CE6A7CDF234CC9,electric_bike,2026-01-07 17:35:33.653000 UTC,2026-01-07 17:35:48.960000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Public Rack - Milwaukee Ave & Higgins Ave,CHI01581,41.968600631,-87.761057973,41.9685964,-87.7612092,member
71497237CF638642,electric_bike,2026-01-04 10:04:43.806000 UTC,2026-01-04 10:22:25.573000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.93,-87.77,41.96861,-87.76108,casual
10EF0B824DDC6BB2,electric_bike,2026-01-13 11:47:45.963000 UTC,2026-01-13 12:02:00.221000 UTC,Mason Ave & Belmont Ave,CHI00941,Milwaukee Ave & Ainslie St,CHI01942,41.9383682,-87.7725029,41.96861,-87.76108,member
5F0631FA58A21FA0,electric_bike,2026-01-10 12:16:17.418000 UTC,2026-01-10 12:31:37.394000 UTC,Mason Ave & Belmont Ave,CHI00941,Milwaukee Ave & Ainslie St,CHI01942,41.9383682,-87.7725029,41.96861,-87.76108,member
F68D87A8772704D9,electric_bike,2026-01-06 11:30:03.274000 UTC,2026-01-06 11:44:34.622000 UTC,Mason Ave & Belmont Ave,CHI00941,Milwaukee Ave & Ainslie St,CHI01942,41.9383682,-87.7725029,41.96861,-87.76108,member
C869372663FC18F9,electric_bike,2026-01-06 11:14:01.205000 UTC,2026-01-06 11:42:19.119000 UTC,Southport Ave & Roscoe St,CHI00234,Milwaukee Ave & Ainslie St,CHI01942,41.943739,-87.66402,41.96861,-87.76108,member
91A42C2337CC8511,electric_bike,2026-01-08 11:20:55.059000 UTC,2026-01-08 11:45:32.967000 UTC,Southport Ave & Roscoe St,CHI00234,Milwaukee Ave & Ainslie St,CHI01942,41.943739,-87.66402,41.96861,-87.76108,member
916251FD09675B31,electric_bike,2026-01-05 12:06:15.606000 UTC,2026-01-05 12:37:00.967000 UTC,Southport Ave & Roscoe St,CHI00234,Milwaukee Ave & Ainslie St,CHI01942,41.943774462,-87.664038301,41.96861,-87.76108,member
6BA36EAB043365BA,electric_bike,2026-01-09 11:47:33.880000 UTC,2026-01-09 11:58:12.662000 UTC,Grace St & Central Ave,CHI01799,Milwaukee Ave & Ainslie St,CHI01942,41.9495327,-87.7672648,41.96861,-87.76108,casual
BE1B3F7EFB377D74,classic_bike,2026-01-13 08:18:21.273000 UTC,2026-01-13 08:39:50.810000 UTC,Merrimac Park,CHI00814,Milwaukee Ave & Ainslie St,CHI01942,41.95261,-87.78535,41.96861,-87.76108,member
12F0A6AB7B8E546C,classic_bike,2026-01-21 17:00:01.928000 UTC,2026-01-21 17:12:30.032000 UTC,Merrimac Park,CHI00814,Milwaukee Ave & Ainslie St,CHI01942,41.95261,-87.78535,41.96861,-87.76108,member
726B0CF563D66FB7,classic_bike,2026-01-10 16:54:42.663000 UTC,2026-01-10 17:38:49.708000 UTC,Merrimac Park,CHI00814,Milwaukee Ave & Ainslie St,CHI01942,41.95261,-87.78535,41.96861,-87.76108,member
0B0E290497F5BC54,electric_bike,2026-01-22 16:46:39.367000 UTC,2026-01-22 16:56:38.584000 UTC,Narragansett Ave & Montrose Ave,CHI01977,Milwaukee Ave & Ainslie St,CHI01942,41.959978,-87.786928,41.96861,-87.76108,member
659AD98530B94690,classic_bike,2026-01-26 14:56:17.958000 UTC,2026-01-26 15:09:09.779000 UTC,Narragansett Ave & Montrose Ave,CHI01977,Milwaukee Ave & Ainslie St,CHI01942,41.959978,-87.786928,41.96861,-87.76108,member
036922AAACDB3623,electric_bike,2026-01-29 17:01:45.722000 UTC,2026-01-29 17:12:54.603000 UTC,Narragansett Ave & Montrose Ave,CHI01977,Milwaukee Ave & Ainslie St,CHI01942,41.959978,-87.786928,41.96861,-87.76108,member
C0FD33A889AA0B1C,electric_bike,2026-01-02 13:41:35.417000 UTC,2026-01-02 17:31:32.846000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.96,-87.77,41.96861,-87.76108,member
B7E47D4B0CDDCFF6,electric_bike,2026-01-09 13:04:04.835000 UTC,2026-01-09 13:09:39.649000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.96,-87.75,41.96861,-87.76108,member
588E69A6CE83A68A,classic_bike,2026-01-07 07:30:22.534000 UTC,2026-01-07 07:37:44.863000 UTC,Mason Ave & Montrose Ave,CHI01967,Milwaukee Ave & Ainslie St,CHI01942,41.96056,-87.77588,41.96861,-87.76108,member
384600307CBB2024,electric_bike,2026-01-12 07:11:55.327000 UTC,2026-01-12 07:17:25.993000 UTC,Melvina Ave & Giddings Ave,CHI01954,Milwaukee Ave & Ainslie St,CHI01942,41.966374874,-87.782055259,41.96861,-87.76108,member
B1820D823A878E5E,electric_bike,2026-01-21 13:27:10.582000 UTC,2026-01-21 13:32:11.421000 UTC,Melvina Ave & Giddings Ave,CHI01954,Milwaukee Ave & Ainslie St,CHI01942,41.966431022,-87.782025576,41.96861,-87.76108,member
8C9918B72441A251,electric_bike,2026-01-22 10:58:28.007000 UTC,2026-01-22 11:05:34.579000 UTC,Melvina Ave & Giddings Ave,CHI01954,Milwaukee Ave & Ainslie St,CHI01942,41.96648,-87.78202,41.96861,-87.76108,casual
57CD43E309D3BC72,electric_bike,2026-01-06 16:28:03.037000 UTC,2026-01-06 16:39:43.575000 UTC,Melvina Ave & Giddings Ave,CHI01954,Milwaukee Ave & Ainslie St,CHI01942,41.96648,-87.78202,41.96861,-87.76108,casual
447B24A60105B677,electric_bike,2026-01-28 17:04:50.174000 UTC,2026-01-28 17:10:13.462000 UTC,Melvina Ave & Giddings Ave,CHI01954,Milwaukee Ave & Ainslie St,CHI01942,41.96648,-87.78202,41.96861,-87.76108,member
301995B16CC70137,classic_bike,2026-01-23 17:03:55.256000 UTC,2026-01-23 17:11:30.399000 UTC,Melvina Ave & Giddings Ave,CHI01954,Milwaukee Ave & Ainslie St,CHI01942,41.96648,-87.78202,41.96861,-87.76108,member
031CDBCD16F83D49,electric_bike,2026-01-04 12:55:32.238000 UTC,2026-01-04 12:59:27.632000 UTC,Menard Ave & Lawrence Ave,CHI01910,Milwaukee Ave & Ainslie St,CHI01942,41.96788,-87.77274,41.96861,-87.76108,member
84029FCED64B11D0,electric_bike,2026-01-05 12:48:17.012000 UTC,2026-01-05 12:59:40.748000 UTC,Milwaukee Ave & Ainslie St,CHI01942,Milwaukee Ave & Ainslie St,CHI01942,41.96861,-87.76108,41.96861,-87.76108,casual
1974E9898B9DA0D4,classic_bike,2026-01-26 17:26:49.455000 UTC,2026-01-26 17:46:34.319000 UTC,Washtenaw Ave & Lawrence Ave,CHI00217,Milwaukee Ave & Ainslie St,CHI01942,41.9687297,-87.6962603,41.96861,-87.76108,member
330455A3C47D4097,electric_bike,2026-01-07 08:08:27.528000 UTC,2026-01-07 08:12:12.243000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.97,-87.75,41.96861,-87.76108,member
A98D085DF82A3B87,electric_bike,2026-01-08 08:01:25.330000 UTC,2026-01-08 08:04:42.016000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.97,-87.75,41.96861,-87.76108,member
B002B6A99393CB66,electric_bike,2026-01-07 14:36:22.328000 UTC,2026-01-07 14:42:11.056000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.97,-87.77,41.96861,-87.76108,casual
1358753D5D01259A,electric_bike,2026-01-13 16:08:14.952000 UTC,2026-01-13 16:31:34.100000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.97,-87.69,41.96861,-87.76108,member
5B90A93E6A43D7E0,electric_bike,2026-01-15 08:06:34.787000 UTC,2026-01-15 08:10:16.211000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.97,-87.75,41.96861,-87.76108,member
B2CB63892065B526,classic_bike,2026-01-08 15:08:02.761000 UTC,2026-01-08 15:15:13.830000 UTC,Elston Ave & Carmen Ave,CHI01986,Milwaukee Ave & Ainslie St,CHI01942,41.97354,-87.74955,41.96861,-87.76108,member
8203F401AA34E2F0,classic_bike,2026-01-02 08:29:07.733000 UTC,2026-01-02 08:34:37.846000 UTC,Elston Ave & Carmen Ave,CHI01986,Milwaukee Ave & Ainslie St,CHI01942,41.97354,-87.74955,41.96861,-87.76108,member
6DECE148D1B5740F,classic_bike,2026-01-02 19:14:35.380000 UTC,2026-01-02 19:24:10.658000 UTC,Elston Ave & Carmen Ave,CHI01986,Milwaukee Ave & Ainslie St,CHI01942,41.97354,-87.74955,41.96861,-87.76108,member
BA4AC7B3AD319EC9,classic_bike,2026-01-22 17:30:09.818000 UTC,2026-01-22 17:35:19.381000 UTC,Elston Ave & Carmen Ave,CHI01986,Milwaukee Ave & Ainslie St,CHI01942,41.97354,-87.74955,41.96861,-87.76108,member
FAF22C01DB08B23E,electric_bike,2026-01-07 15:01:23.805000 UTC,2026-01-07 15:15:01.197000 UTC,St Louis Ave & Foster Ave,CHI01539,Milwaukee Ave & Ainslie St,CHI01942,41.9759837,-87.7159844,41.96861,-87.76108,member
5603E8A1A2D76A38,electric_bike,2026-01-21 08:54:44.382000 UTC,2026-01-21 09:20:48.861000 UTC,Clark St & Berwyn Ave,CHI00530,Milwaukee Ave & Ainslie St,CHI01942,41.978017,-87.668019,41.96861,-87.76108,member
1101031D9973BCE8,classic_bike,2026-01-11 15:21:15.230000 UTC,2026-01-11 15:43:35.118000 UTC,Kostner Ave & Bryn Mawr Ave,CHI01818,Milwaukee Ave & Ainslie St,CHI01942,41.982765,-87.738094,41.96861,-87.76108,member
4DC18A230636AB0E,electric_bike,2026-01-04 13:28:34.127000 UTC,2026-01-04 13:55:02.551000 UTC,Clark St & Bryn Mawr Ave,CHI00608,Milwaukee Ave & Ainslie St,CHI01942,41.983605623,-87.669149756,41.96861,-87.76108,member
5513060C890427C9,electric_bike,2026-01-14 20:43:50.759000 UTC,2026-01-14 20:54:54.119000 UTC,,,Milwaukee Ave & Ainslie St,CHI01942,41.99,-87.79,41.96861,-87.76108,member
6C0389CDA3F44366,classic_bike,2026-01-10 23:06:16.023000 UTC,2026-01-10 23:32:23.317000 UTC,Kedvale Ave & Peterson Ave,CHI01905,Milwaukee Ave & Ainslie St,CHI01942,41.9900762,-87.7317073,41.96861,-87.76108,member
BFDC488CE94765F8,classic_bike,2026-01-05 10:41:27.871000 UTC,2026-01-05 10:54:36.313000 UTC,Hyacinth Ave & Milwaukee Ave,CHI02014,Milwaukee Ave & Ainslie St,CHI01942,41.99282,-87.78377,41.96861,-87.76108,member
0A91BCC94C16F6DF,electric_bike,2026-01-17 04:12:47.838000 UTC,2026-01-17 04:39:43.813000 UTC,Oakley Ave & Touhy Ave,CHI00603,Milwaukee Ave & Ainslie St,CHI01942,42.012342,-87.688243,41.96861,-87.76108,member
44B0E44F97989866,electric_bike,2026-01-07 15:51:24.656000 UTC,2026-01-07 15:55:14.081000 UTC,Parkside Ave & Armitage Ave,CHI01846,Long Ave & Belden Ave,CHI01253,41.916907,-87.767173,41.9227049,-87.760954,member
31FEEBBD5D12146C,electric_bike,2026-01-26 15:19:27.243000 UTC,2026-01-26 16:18:48.141000 UTC,Long Ave & Belden Ave,CHI01253,Long Ave & Belden Ave,CHI01253,41.9227049,-87.760954,41.9227049,-87.760954,casual
81EB1E42BF60F5D6,electric_bike,2026-01-26 15:17:33.342000 UTC,2026-01-26 15:18:23.538000 UTC,Long Ave & Belden Ave,CHI01253,Long Ave & Belden Ave,CHI01253,41.9227049,-87.760954,41.9227049,-87.760954,casual
F2E69A6E82064BF1,electric_bike,2026-01-05 10:16:17.783000 UTC,2026-01-05 10:16:44.157000 UTC,Long Ave & Belden Ave,CHI01253,Long Ave & Belden Ave,CHI01253,41.9227049,-87.760954,41.9227049,-87.760954,member
732A6962772E3729,electric_bike,2026-01-13 19:45:21.441000 UTC,2026-01-13 19:50:05.595000 UTC,Central Ave & Parker Ave,CHI00891,Long Ave & Belden Ave,CHI01253,41.9301785,-87.7661217,41.9227049,-87.760954,casual
A87CDBF8754C4747,electric_bike,2026-01-05 06:48:18.742000 UTC,2026-01-05 06:54:07.270000 UTC,Central Ave & Wellington Ave,CHI01759,Long Ave & Belden Ave,CHI01253,41.9349097,-87.7667718,41.9227049,-87.760954,casual
F19DBEF043D362B7,electric_bike,2026-01-08 14:09:32.016000 UTC,2026-01-08 15:10:43.874000 UTC,Major Ave & Bloomingdale Ave,CHI01196,Long Ave & North Ave,CHI01886,41.9125923,-87.7686995,41.9092147,-87.7609189,casual
7AE8468C65A95FD7,electric_bike,2026-01-19 11:35:55.659000 UTC,2026-01-19 11:36:18.808000 UTC,,,,,41.79,-87.76,41.79,-87.76,casual
32D137E3C46DB1A7,electric_bike,2026-01-16 14:10:15.793000 UTC,2026-01-16 14:16:02.171000 UTC,Austin Blvd & Lake St,CHI00541,,,41.887943794272111,-87.774273455142975,41.89,-87.76,member
AEE1F5F39877500D,electric_bike,2026-01-09 12:05:07.122000 UTC,2026-01-09 12:09:12.995000 UTC,Central Ave & Chicago Ave,CHI00598,,,41.894958,-87.764902,41.89,-87.76,member
DA8B7579BD7B3996,electric_bike,2026-01-10 12:01:46.915000 UTC,2026-01-10 12:05:08.402000 UTC,Central Ave & Chicago Ave,CHI00598,,,41.894958,-87.764902,41.89,-87.76,member
F1E2E545609D96D4,electric_bike,2026-01-06 17:22:34.433000 UTC,2026-01-06 17:27:48.578000 UTC,,,,,41.9,-87.77,41.89,-87.76,member
80F387536E2CBE11,electric_bike,2026-01-17 01:42:46.152000 UTC,2026-01-17 01:42:58.762000 UTC,Pine Ave & Division St,CHI01926,,,41.9019,-87.76389,41.9,-87.76,member
C6EE8EF054ABF6F7,electric_bike,2026-01-04 14:49:48.860000 UTC,2026-01-04 14:56:41.196000 UTC,Laramie Ave & Bloomingdale Ave,CHI01906,,,41.91432,-87.75572,41.92,-87.76,casual
30743A9BAC1858C4,electric_bike,2026-01-31 11:43:58.036000 UTC,2026-01-31 12:05:35.711000 UTC,Kosciuszko Park,CHI00623,,,41.93058537138,-87.7237773635,41.97,-87.76,member
4905AFD00B61C2CE,electric_bike,2026-01-07 18:54:19.532000 UTC,2026-01-07 18:57:30.400000 UTC,Lavergne Ave & Diversey Ave,CHI01943,,,41.93128,-87.75141,41.94,-87.76,member
B12C1028520B858E,electric_bike,2026-01-13 17:11:30.289000 UTC,2026-01-13 17:26:14.309000 UTC,Central Park Ave & Elbridge Ave,CHI00550,,,41.93533728263,-87.7168892935,41.93,-87.76,member
B5E4D7940CF2062E,electric_bike,2026-01-22 13:58:48.597000 UTC,2026-01-22 14:16:36.070000 UTC,Kimball Ave & Belmont Ave,CHI00577,,,41.939393953443023,-87.712067663669586,41.93,-87.76,member
147C7842CC6F819A,electric_bike,2026-01-22 16:44:05.096000 UTC,2026-01-22 17:02:38.001000 UTC,,,,,41.94,-87.77,41.89,-87.76,member
CB7372F531D15079,electric_bike,2026-01-13 11:07:27.101000 UTC,2026-01-13 11:44:05.798000 UTC,Southport Ave & Roscoe St,CHI00234,,,41.943704128,-87.663966894,42.01,-87.76,member
2D8E639009B06302,electric_bike,2026-01-12 11:19:30.582000 UTC,2026-01-12 11:58:10.931000 UTC,Southport Ave & Roscoe St,CHI00234,,,41.943739,-87.66402,42.01,-87.76,member
198AD876F6BD0A4E,electric_bike,2026-01-09 22:06:48.987000 UTC,2026-01-09 22:54:23.957000 UTC,Grace St & Central Ave,CHI01799,,,41.9495327,-87.7672648,41.97,-87.76,member
BD5A6B08785B6CA6,electric_bike,2026-01-16 17:34:09.148000 UTC,2026-01-16 17:46:14.944000 UTC,Avondale Ave & Irving Park Rd,CHI00215,,,41.953393,-87.732002,41.95,-87.76,casual
6A9D5FB3BCAA5198,electric_bike,2026-01-13 15:33:39.588000 UTC,2026-01-13 15:47:56.673000 UTC,Monticello Ave & Irving Park Rd,CHI00593,,,41.95400483876,-87.7191281797,41.98,-87.76,member
BB3014AD062F528B,electric_bike,2026-01-13 13:11:40.792000 UTC,2026-01-13 13:28:20.451000 UTC,Narragansett Ave & Montrose Ave,CHI01977,,,41.959978,-87.786928,41.94,-87.76,casual
C3DA5905C4394041,electric_bike,2026-01-15 14:58:04.410000 UTC,2026-01-15 15:04:40.170000 UTC,,,,,41.96,-87.77,41.97,-87.76,member
E3CBEBE3F0841A3C,electric_bike,2026-01-07 12:50:39.921000 UTC,2026-01-07 13:04:51.772000 UTC,,,,,41.96,-87.71,41.97,-87.76,member
4DA7DDCDD32B5F31,electric_bike,2026-01-04 13:39:14.648000 UTC,2026-01-04 13:55:24.803000 UTC,,,,,41.96,-87.77,41.92,-87.76,member
22DC11696701D3AD,electric_bike,2026-01-07 13:48:02.912000 UTC,2026-01-07 14:11:01.409000 UTC,Keystone Ave & Montrose Ave,CHI00643,,,41.96110801623,-87.7289701012,42.01,-87.76,member
59F7BAB1CDE3F982,electric_bike,2026-01-04 05:29:26.080000 UTC,2026-01-04 05:32:08.068000 UTC,Public Rack - Milwaukee Ave & Sunnyside Ave,CHI01569,,,41.9625222,-87.7560059,41.97,-87.76,casual
4AF343EC8DB0F49B,electric_bike,2026-01-01 05:25:43.216000 UTC,2026-01-01 06:02:37.038000 UTC,Clark St & Leland Ave,CHI00461,,,41.967124462,-87.667389989,41.97,-87.76,member
521B49461DBBF1DB,electric_bike,2026-01-02 13:41:06.013000 UTC,2026-01-02 14:08:52.055000 UTC,Clarendon Ave & Leland Ave,CHI00365,,,41.967968,-87.650001,41.98,-87.76,member
23E24BB125C74307,electric_bike,2026-01-18 11:50:24.742000 UTC,2026-01-18 11:52:06.458000 UTC,,,,,41.97,-87.76,41.97,-87.76,casual
038B966EA34C56FD,electric_bike,2026-01-01 01:00:40.750000 UTC,2026-01-01 01:00:51.943000 UTC,,,,,41.97,-87.76,41.97,-87.76,casual
C6002AEAE0E08DC1,electric_bike,2026-01-17 13:28:16.376000 UTC,2026-01-17 13:54:47.358000 UTC,Clark St & Winnemac Ave,CHI00495,,,41.973347640473044,-87.6678554713726,41.97,-87.76,member
1648651564B0A211,electric_bike,2026-01-09 14:38:43.715000 UTC,2026-01-09 15:04:37.982000 UTC,Clark St & Berwyn Ave,CHI00530,,,41.978017,-87.668019,41.97,-87.76,member
96D0EC976A502657,electric_bike,2026-01-05 10:07:11.485000 UTC,2026-01-05 10:29:47.418000 UTC,Clark St & Berwyn Ave,CHI00530,,,41.978017,-87.668019,41.97,-87.76,member
A2D49A4D56ECA652,electric_bike,2026-01-05 08:13:38.975000 UTC,2026-01-05 08:26:00.521000 UTC,Public Rack - Keating & Peterson,CHI01712,,,41.990159,-87.747183,41.98,-87.76,member
